LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
145,81110,124928,263,ERROR,dfs.DataNode$DataXceiver,10.250.51.118:50010:Got exception while serving blk_4222365324291743002 to /10.250.122.100: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
146,81113,212855,232,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6539220631161483207 src: /10.250.193.32:55167 dest: /10.251.247.110:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
147,81109,175650,973,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.250.207.240:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
148,81109,63007,462,SECURITY,dfs.FSNamesystem,Permission denied: 10.250.122.51 attempted to write to protected path /user/secure/part-00102,E42,Permission denied: <*> attempted to write to protected path /<*>
149,81112,121509,681,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_6333950059527913262 terminating,E10,PacketResponder <*> for block blk_<*> terminating
150,81113,212316,445,SECURITY,dfs.FSNamesystem,Permission denied: 10.251.173.76 attempted to write to protected path /user/secure/part-00785,E42,Permission denied: <*> attempted to write to protected path /<*>
151,81110,172412,207,ERROR,dfs.DataNode$DataXceiver,10.250.146.161:50010:Got exception while serving blk_295895416210404233 to /10.250.197.164: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
152,81112,82214,285,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 24% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
153,81113,21607,999,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 25% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
154,81111,40256,153,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.250.132.155:50010: volume /mnt/hadoop/dfs/data/subdir7 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
155,81109,73525,396,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_50 from 10.251.181.122:53264,E41,Kerberos authentication failed for user <*> from <*>:<*>
156,81111,185251,511,WARN,dfs.DataNode,Low disk space on DataNode 10.250.136.90:50010: only 817 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
157,81110,151336,665,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.250.12.237:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
158,81110,34314,16,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.251.1.145:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
159,81111,94810,76,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_-8841858469186351887 detected on 10.251.232.188:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
160,81110,65301,646,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-7671633957923239933 terminating,E10,PacketResponder <*> for block blk_<*> terminating
161,81110,222841,792,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.251.244.30 on block blk_-5013871319448797503,E40,Unauthorized access attempt by <*> on block blk_<*>
162,81111,220452,878,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4666003191023282828 src: /10.251.36.163:49846 dest: /10.250.65.169:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
163,81112,121213,799,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.251.152.209:38169: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
164,81110,34255,36,INFO,dfs.DataNode$PacketResponder,Received block blk_-9725875382508987582 of size 33554432 from /10.251.5.45,E11,Received block blk_<*> of size <*> from /<*>
165,81111,193113,729,WARN,dfs.FSNamesystem,"Replication of blk_-1215301346750835071 queued for 172 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
166,81110,51214,43,ERROR,dfs.DataNode$BlockReceiver,IOException in BlockReceiver for block blk_7071264145641830755: Broken pipe,E21,IOException in BlockReceiver for block blk_<*>: Broken pipe
167,81109,123833,995,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_1148687331706771594 took 6014 ms from 10.251.175.228:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
168,81112,234619,116,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.136.252:50010 is added to blk_-2255764666790671071 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
169,81112,152725,874,ERROR,dfs.DataNode,DataNode failed to transfer block blk_9739855079462585994 to 10.250.1.99:61592 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
170,81111,105215,973,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_2268528878044597413 took 6700 ms from 10.250.250.92:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
171,81111,50748,472,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.251.32.129:50010: volume /mnt/hadoop/dfs/data/subdir8 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
172,81109,222014,75,SECURITY,dfs.FSNamesystem,Permission denied: 10.251.187.183 attempted to write to protected path /user/secure/part-00623,E42,Permission denied: <*> attempted to write to protected path /<*>
173,81109,60128,331,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7206586297181458554 src: /10.250.106.129:60907 dest: /10.250.181.36:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
174,81109,112929,667,WARN,dfs.FSNamesystem,"Replication of blk_-7987108732295668945 queued for 122 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
175,81111,105426,86,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.251.20.128:50010: volume /mnt/hadoop/dfs/data/subdir4 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
176,81110,200449,990,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_9019146501769489774 terminating,E10,PacketResponder <*> for block blk_<*> terminating
177,81110,105543,607,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_-899279533859064640 detected on 10.251.207.180:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
178,81113,34119,350,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_10 from 10.250.25.144:41092,E41,Kerberos authentication failed for user <*> from <*>:<*>
179,81111,42246,277,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_-6441559716752461032 detected on 10.251.69.22:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
180,81109,95545,472,WARN,dfs.FSNamesystem,"Replication of blk_-2094937457468768734 queued for 182 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
181,81112,10804,251,INFO,dfs.DataNode$PacketResponder,Received block blk_1901154540026382481 of size 134217728 from /10.251.244.146,E11,Received block blk_<*> of size <*> from /<*>
182,81111,142510,481,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_1 from 10.250.52.227:41276,E41,Kerberos authentication failed for user <*> from <*>:<*>
183,81113,44659,913,INFO,dfs.DataNode$PacketResponder,PacketResponder 3 for block blk_4473673784335601961 terminating,E10,PacketResponder <*> for block blk_<*> terminating
184,81110,93555,826,WARN,dfs.FSNamesystem,"Replication of blk_6512323388569342002 queued for 285 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
185,81112,51849,366,ERROR,dfs.DataNode,DataNode failed to transfer block blk_600942792022464602 to 10.250.104.210:37011 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
186,81113,15459,736,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_646675026371666295 took 7739 ms from 10.251.75.230:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
187,81111,181657,755,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.250.183.154:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
188,81110,91654,332,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.180.213:50010 is added to blk_-3981720744549149189 size 16777216,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
189,81113,102757,178,ERROR,dfs.FSNamesystem,Failed to replicate block blk_-1883624500014077837: No live DataNodes available,E23,Failed to replicate block blk_<*>: No live DataNodes available
190,81111,151205,366,WARN,dfs.FSNamesystem,"Replication of blk_-854072804202290031 queued for 292 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
191,81110,63722,59,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4809891683128297651 src: /10.251.74.138:30535 dest: /10.250.111.35:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
192,81113,45149,714,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 19% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
193,81111,14141,924,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.251.11.233 on block blk_-1544931565581971927,E40,Unauthorized access attempt by <*> on block blk_<*>
194,81112,205323,176,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1954142942718655193 terminating,E10,PacketResponder <*> for block blk_<*> terminating
195,81112,210642,542,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.160.156:50010 is added to blk_-7469779602651820714 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
196,81111,110120,447,SECURITY,dfs.FSNamesystem,Permission denied: 10.251.84.143 attempted to write to protected path /user/secure/part-00573,E42,Permission denied: <*> attempted to write to protected path /<*>
197,81111,222545,141,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_50 from 10.251.216.207:62058,E41,Kerberos authentication failed for user <*> from <*>:<*>
198,81109,190909,178,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_31 from 10.250.83.20:33420,E41,Kerberos authentication failed for user <*> from <*>:<*>
199,81110,184019,496,SECURITY,dfs.FSNamesystem,Permission denied: 10.251.173.76 attempted to write to protected path /user/secure/part-00158,E42,Permission denied: <*> attempted to write to protected path /<*>
200,81113,143421,159,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 17% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
201,81110,32525,995,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.214:50010 is added to blk_4755533926133810129 size 33554432,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
202,81112,1807,455,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_19 from 10.251.134.83:54355,E41,Kerberos authentication failed for user <*> from <*>:<*>
203,81113,254,893,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.63.12:50010 is added to blk_-3285818709517692812 size 33554432,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
204,81112,151736,624,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_4960205468489439106 is added to invalidSet of 10.250.112.162:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
205,81113,113627,435,SECURITY,dfs.FSNamesystem,Permission denied: 10.250.193.250 attempted to write to protected path /user/secure/part-00290,E42,Permission denied: <*> attempted to write to protected path /<*>
206,81111,143847,329,ERROR,dfs.FSNamesystem,Failed to replicate block blk_-2105500629084324198: No live DataNodes available,E23,Failed to replicate block blk_<*>: No live DataNodes available
207,81110,11838,349,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_-6326827557337267023 detected on 10.251.64.2:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
208,81112,224806,241,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_1877900336657452174 detected on 10.250.214.178:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
209,81109,105529,97,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.250.216.25:50010: volume /mnt/hadoop/dfs/data/subdir9 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
210,81110,95932,179,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.250.254.26:50010: volume /mnt/hadoop/dfs/data/subdir2 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
211,81110,213554,804,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_24 from 10.250.123.41:52591,E41,Kerberos authentication failed for user <*> from <*>:<*>
212,81112,200954,526,WARN,dfs.FSNamesystem,"Replication of blk_6862634838317633683 queued for 142 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
213,81110,90236,72,WARN,dfs.DataNode,Low disk space on DataNode 10.250.190.209:50010: only 507 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
214,81112,81245,631,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_-4747053831661704745 detected on 10.250.83.245:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
215,81109,154738,376,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.251.107.49:43784: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
216,81109,12420,921,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2790302123095120429 is added to invalidSet of 10.250.16.236:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
217,81109,160127,600,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_205766131233033781 is added to invalidSet of 10.251.229.166:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
218,81112,11626,193,SECURITY,dfs.FSNamesystem,Permission denied: 10.250.102.175 attempted to write to protected path /user/secure/part-00529,E42,Permission denied: <*> attempted to write to protected path /<*>
219,81111,60237,542,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.251.214.157 on block blk_4616102667532039306,E40,Unauthorized access attempt by <*> on block blk_<*>
220,81113,151619,601,ERROR,dfs.DataNode$DataXceiver,10.251.199.181:50010:Got exception while serving blk_3572790277108389085 to /10.250.192.59: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
221,81113,144142,215,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.251.229.226:40001: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
222,81112,134306,512,INFO,dfs.DataNode$PacketResponder,Received block blk_6781018333311921834 of size 67108864 from /10.250.83.156,E11,Received block blk_<*> of size <*> from /<*>
223,81110,222336,683,WARN,dfs.DataNode,Low disk space on DataNode 10.250.108.211:50010: only 257 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
224,81112,105553,943,ERROR,dfs.FSNamesystem,Failed to replicate block blk_1693898111247078029: No live DataNodes available,E23,Failed to replicate block blk_<*>: No live DataNodes available
225,81112,12047,494,INFO,dfs.DataNode$PacketResponder,Received block blk_8092901284568545183 of size 16777216 from /10.250.33.129,E11,Received block blk_<*> of size <*> from /<*>
226,81113,53418,338,INFO,dfs.DataNode$PacketResponder,Received block blk_-8522989265047790763 of size 134217728 from /10.251.115.155,E11,Received block blk_<*> of size <*> from /<*>
227,81112,131655,613,ERROR,dfs.FSNamesystem,Failed to replicate block blk_7770031596000285581: No live DataNodes available,E23,Failed to replicate block blk_<*>: No live DataNodes available
228,81109,95651,150,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_6984501250610211393 detected on 10.251.206.55:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
229,81110,182607,583,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_-5715775130001117436 detected on 10.250.77.35:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
